player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
J.P. Crawford,2,0,1,0,0,2,0,.274,.390,.382
J. Polanco,3,0,0,0,0,0,0,.306,.351,.603
M. Garver,1,0,0,0,0,0,1,.219,.352,.274
J. Rodriguez,3,0,0,0,0,1,0,.232,.311,.405
C. Raleigh,4,0,1,0,0,0,0,.241,.360,.559
R. Arozarena,4,0,0,0,0,0,2,.230,.364,.404
R. Tellez,2,0,0,0,0,0,0,.192,.254,.462
D. Solano,2,0,1,0,0,0,0,.143,.167,.175
L. Taveras,4,0,1,0,0,0,2,.150,.186,.225
D. Moore,1,0,0,0,0,1,1,.282,.345,.505
M. Mastrobuoni,1,0,0,0,0,0,0,.202,.269,.238
B. Williamson,2,0,0,0,0,0,0,.243,.270,.308
L. Rivas,0,0,0,0,0,0,0,.313,.450,.333
